year,round,round_name,winning_seed,losing_seed,matchup,upset,winning_team,losing_team
2007,1,Round of 64,4,13,4_vs_13,0,1268,1172
2007,1,Round of 64,9,8,8_vs_9,0,1277,1266
2007,1,Round of 64,1,16,1_vs_16,0,1314,1184
2007,1,Round of 64,1,16,1_vs_16,0,1326,1148
2007,1,Round of 64,3,14,3_vs_14,0,1338,1460
2007,1,Round of 64,3,14,3_vs_14,0,1401,1335
2007,1,Round of 64,2,15,2_vs_15,0,1417,1451
2007,1,Round of 64,11,6,6_vs_11,1,1433,1181
2007,1,Round of 64,6,11,6_vs_11,0,1435,1203
2007,1,Round of 64,3,14,3_vs_14,0,1450,1331
2007,1,Round of 64,9,8,8_vs_9,0,1462,1140
2007,1,Round of 64,1,16,1_vs_16,0,1196,1238
2007,1,Round of 64,1,16,1_vs_16,0,1242,1310
2007,1,Round of 64,8,9,8_vs_9,0,1246,1437
2007,1,Round of 64,2,15,2_vs_15,0,1272,1317
2007,1,Round of 64,7,10,7_vs_10,0,1305,1166
2007,1,Round of 64,3,14,3_vs_14,0,1332,1275
2007,1,Round of 64,9,8,8_vs_9,0,1345,1112
2007,1,Round of 64,4,13,4_vs_13,0,1356,1221
2007,1,Round of 64,5,12,5_vs_12,0,1397,1253
2007,1,Round of 64,4,13,4_vs_13,0,1400,1308
2007,1,Round of 64,7,10,7_vs_10,0,1424,1210
2007,1,Round of 64,5,12,5_vs_12,0,1425,1116
2007,1,Round of 64,4,13,4_vs_13,0,1438,1107
2007,1,Round of 64,5,12,5_vs_12,0,1439,1228
2007,1,Round of 64,11,6,6_vs_11,1,1457,1323
2007,1,Round of 64,2,15,2_vs_15,0,1458,1394
2007,2,Round of 32,5,4,4_vs_5,1,1139,1268
2007,2,Round of 32,2,7,2_vs_7,0,1207,1130
2007,2,Round of 32,1,9,1_vs_9,0,1314,1277
2007,2,Round of 32,1,9,1_vs_9,0,1326,1462
2007,2,Round of 32,3,11,3_vs_11,0,1338,1433
2007,2,Round of 32,3,6,3_vs_6,0,1401,1257
2007,2,Round of 32,2,7,2_vs_7,0,1417,1231
2007,2,Round of 32,6,3,3_vs_6,1,1435,1450
2007,2,Round of 32,1,9,1_vs_9,0,1196,1345
2007,2,Round of 32,1,8,1_vs_8,0,1242,1246
2007,2,Round of 32,2,7,2_vs_7,0,1272,1305
2007,2,Round of 32,3,11,3_vs_11,0,1332,1457
2007,2,Round of 32,4,5,4_vs_5,0,1356,1439
2007,2,Round of 32,5,4,4_vs_5,1,1397,1438
2007,2,Round of 32,7,2,2_vs_7,1,1424,1458
2007,2,Round of 32,5,4,4_vs_5,1,1425,1400
2007,3,Sweet 16,1,4,1_vs_4,0,1242,1356
2007,3,Sweet 16,2,3,2_vs_3,0,1272,1401
2007,3,Sweet 16,1,5,1_vs_5,0,1326,1397
2007,3,Sweet 16,2,3,2_vs_3,0,1417,1338
2007,3,Sweet 16,1,5,1_vs_5,0,1196,1139
2007,3,Sweet 16,2,6,2_vs_6,0,1207,1435
2007,3,Sweet 16,1,5,1_vs_5,0,1314,1425
2007,3,Sweet 16,3,7,3_vs_7,0,1332,1424
2007,4,Elite 8,1,2,1_vs_2,0,1326,1272
2007,4,Elite 8,2,1,1_vs_2,1,1417,1242
2007,4,Elite 8,1,3,1_vs_3,0,1196,1332
2007,4,Elite 8,2,1,1_vs_2,1,1207,1314
2007,5,Final Four,1,2,1_vs_2,0,1196,1417
2007,5,Final Four,1,2,1_vs_2,0,1326,1207
2007,6,Championship,1,1,1_vs_1,0,1196,1326
2008,1,Round of 64,2,15,2_vs_15,0,1181,1125
2008,1,Round of 64,1,16,1_vs_16,0,1242,1340
2008,1,Round of 64,11,6,6_vs_11,1,1243,1425
2008,1,Round of 64,6,11,6_vs_11,0,1266,1246
2008,1,Round of 64,5,12,5_vs_12,0,1277,1396
2008,1,Round of 64,5,12,5_vs_12,0,1323,1206
2008,1,Round of 64,4,13,4_vs_13,0,1338,1331
2008,1,Round of 64,6,11,6_vs_11,0,1345,1124
2008,1,Round of 64,3,14,3_vs_14,0,1390,1165
2008,1,Round of 64,9,8,8_vs_9,0,1401,1140
2008,1,Round of 64,1,16,1_vs_16,0,1417,1290
2008,1,Round of 64,8,9,8_vs_9,0,1424,1245
2008,1,Round of 64,4,13,4_vs_13,0,1450,1457
2008,1,Round of 64,7,10,7_vs_10,0,1452,1112
2008,1,Round of 64,3,14,3_vs_14,0,1458,1168
2008,1,Round of 64,3,14,3_vs_14,0,1462,1208
2008,1,Round of 64,9,8,8_vs_9,0,1116,1231
2008,1,Round of 64,7,10,7_vs_10,0,1139,1375
2008,1,Round of 64,10,7,7_vs_10,1,1172,1211
2008,1,Round of 64,2,15,2_vs_15,0,1207,1420
2008,1,Round of 64,3,14,3_vs_14,0,1257,1129
2008,1,Round of 64,1,16,1_vs_16,0,1272,1426
2008,1,Round of 64,7,10,7_vs_10,0,1274,1388
2008,1,Round of 64,8,9,8_vs_9,0,1280,1332
2008,1,Round of 64,1,16,1_vs_16,0,1314,1291
2008,1,Round of 64,6,11,6_vs_11,0,1328,1386
2008,1,Round of 64,13,4,4_vs_13,1,1360,1163
2008,1,Round of 64,13,4,4_vs_13,1,1373,1435
2008,1,Round of 64,2,15,2_vs_15,0,1397,1110
2008,1,Round of 64,2,15,2_vs_15,0,1400,1122
2008,1,Round of 64,12,5,5_vs_12,1,1437,1155
2008,1,Round of 64,12,5,5_vs_12,1,1443,1179
2008,2,Round of 32,1,8,1_vs_8,0,1242,1424
2008,2,Round of 32,5,4,4_vs_5,1,1277,1338
2008,2,Round of 32,3,6,3_vs_6,0,1390,1266
2008,2,Round of 32,1,9,1_vs_9,0,1417,1401
2008,2,Round of 32,4,5,4_vs_5,0,1450,1323
2008,2,Round of 32,7,2,2_vs_7,1,1452,1181
2008,2,Round of 32,3,11,3_vs_11,0,1458,1243
2008,2,Round of 32,3,6,3_vs_6,0,1462,1345
2008,2,Round of 32,10,2,2_vs_10,1,1172,1207
2008,2,Round of 32,3,6,3_vs_6,0,1257,1328
2008,2,Round of 32,1,8,1_vs_8,0,1272,1280
2008,2,Round of 32,1,9,1_vs_9,0,1314,1116
2008,2,Round of 32,2,7,2_vs_7,0,1397,1139
2008,2,Round of 32,2,7,2_vs_7,0,1400,1274
2008,2,Round of 32,12,13,12_vs_13,0,1437,1373
2008,2,Round of 32,12,13,12_vs_13,0,1443,1360
2008,3,Sweet 16,3,2,2_vs_3,1,1257,1397
2008,3,Sweet 16,1,4,1_vs_4,0,1314,1450
2008,3,Sweet 16,1,12,1_vs_12,0,1417,1443
2008,3,Sweet 16,3,7,3_vs_7,0,1462,1452
2008,3,Sweet 16,10,3,3_vs_10,1,1172,1458
2008,3,Sweet 16,1,12,1_vs_12,0,1242,1437
2008,3,Sweet 16,1,5,1_vs_5,0,1272,1277
2008,3,Sweet 16,2,3,2_vs_3,0,1400,1390
2008,4,Elite 8,1,3,1_vs_3,0,1314,1257
2008,4,Elite 8,1,3,1_vs_3,0,1417,1462
2008,4,Elite 8,1,10,1_vs_10,0,1242,1172
2008,4,Elite 8,1,2,1_vs_2,0,1272,1400
2008,5,Final Four,1,1,1_vs_1,0,1242,1314
2008,5,Final Four,1,1,1_vs_1,0,1272,1417
2008,6,Championship,1,1,1_vs_1,0,1242,1272
2009,1,Round of 64,1,16,1_vs_16,0,1163,1151
2009,1,Round of 64,2,15,2_vs_15,0,1181,1127
2009,1,Round of 64,4,13,4_vs_13,0,1211,1103
2009,1,Round of 64,8,9,8_vs_9,0,1261,1139
2009,1,Round of 64,10,7,7_vs_10,1,1268,1143
2009,1,Round of 64,2,15,2_vs_15,0,1272,1169
2009,1,Round of 64,10,7,7_vs_10,1,1276,1155
2009,1,Round of 64,1,16,1_vs_16,0,1314,1347
2009,1,Round of 64,2,15,2_vs_15,0,1328,1288
2009,1,Round of 64,5,12,5_vs_12,0,1345,1320
2009,1,Round of 64,7,10,7_vs_10,0,1400,1278
2009,1,Round of 64,9,8,8_vs_9,0,1401,1140
2009,1,Round of 64,6,11,6_vs_11,0,1417,1433
2009,1,Round of 64,3,14,3_vs_14,0,1437,1110
2009,1,Round of 64,12,5,5_vs_12,1,1443,1228
2009,1,Round of 64,4,13,4_vs_13,0,1449,1280
2009,1,Round of 64,12,5,5_vs_12,1,1112,1428
2009,1,Round of 64,6,11,6_vs_11,0,1113,1396
2009,1,Round of 64,13,4,4_vs_13,1,1156,1448
2009,1,Round of 64,11,6,6_vs_11,1,1173,1452
2009,1,Round of 64,3,14,3_vs_14,0,1242,1295
2009,1,Round of 64,1,16,1_vs_16,0,1257,1287
2009,1,Round of 64,6,11,6_vs_11,0,1266,1429
2009,1,Round of 64,2,15,2_vs_15,0,1277,1352
2009,1,Round of 64,3,14,3_vs_14,0,1281,1165
2009,1,Round of 64,8,9,8_vs_9,0,1329,1397
2009,1,Round of 64,1,16,1_vs_16,0,1338,1190
2009,1,Round of 64,9,8,8_vs_9,0,1373,1326
2009,1,Round of 64,3,14,3_vs_14,0,1393,1372
2009,1,Round of 64,10,7,7_vs_10,1,1425,1130
2009,1,Round of 64,12,5,5_vs_12,1,1458,1199
2009,1,Round of 64,4,13,4_vs_13,0,1462,1340
2009,2,Round of 32,1,9,1_vs_9,0,1163,1401
2009,2,Round of 32,2,7,2_vs_7,0,1181,1400
2009,2,Round of 32,4,12,4_vs_12,0,1211,1443
2009,2,Round of 32,2,10,2_vs_10,0,1272,1268
2009,2,Round of 32,1,8,1_vs_8,0,1314,1261
2009,2,Round of 32,2,10,2_vs_10,0,1328,1276
2009,2,Round of 32,5,4,4_vs_5,1,1345,1449
2009,2,Round of 32,3,6,3_vs_6,0,1437,1417
2009,2,Round of 32,12,13,12_vs_13,0,1112,1156
2009,2,Round of 32,3,11,3_vs_11,0,1242,1173
2009,2,Round of 32,1,9,1_vs_9,0,1257,1373
2009,2,Round of 32,2,10,2_vs_10,0,1277,1425
2009,2,Round of 32,3,6,3_vs_6,0,1281,1266
2009,2,Round of 32,1,8,1_vs_8,0,1338,1329
2009,2,Round of 32,3,6,3_vs_6,0,1393,1113
2009,2,Round of 32,4,12,4_vs_12,0,1462,1458
2009,3,Sweet 16,1,5,1_vs_5,0,1163,1345
2009,3,Sweet 16,3,2,2_vs_3,1,1281,1272
2009,3,Sweet 16,1,4,1_vs_4,0,1338,1462
2009,3,Sweet 16,3,2,2_vs_3,1,1437,1181
2009,3,Sweet 16,1,12,1_vs_12,0,1257,1112
2009,3,Sweet 16,2,3,2_vs_3,0,1277,1242
2009,3,Sweet 16,1,4,1_vs_4,0,1314,1211
2009,3,Sweet 16,2,3,2_vs_3,0,1328,1393
2009,4,Elite 8,1,3,1_vs_3,0,1163,1281
2009,4,Elite 8,3,1,1_vs_3,1,1437,1338
2009,4,Elite 8,2,1,1_vs_2,1,1277,1257
2009,4,Elite 8,1,2,1_vs_2,0,1314,1328
2009,5,Final Four,2,1,1_vs_2,1,1277,1163
2009,5,Final Four,1,3,1_vs_3,0,1314,1437
2009,6,Championship,1,2,1_vs_2,0,1314,1277
2010,1,Round of 64,3,14,3_vs_14,0,1124,1358
2010,1,Round of 64,5,12,5_vs_12,0,1139,1431
2010,1,Round of 64,7,10,7_vs_10,0,1140,1196
2010,1,Round of 64,1,16,1_vs_16,0,1242,1250
2010,1,Round of 64,2,15,2_vs_15,0,1243,1317
2010,1,Round of 64,1,16,1_vs_16,0,1246,1190
2010,1,Round of 64,13,4,4_vs_13,1,1293,1435
2010,1,Round of 64,3,14,3_vs_14,0,1307,1285
2010,1,Round of 64,9,8,8_vs_9,0,1320,1424
2010,1,Round of 64,14,3,3_vs_14,1,1325,1207
2010,1,Round of 64,11,6,6_vs_11,1,1330,1323
2010,1,Round of 64,10,7,7_vs_10,1,1388,1350
2010,1,Round of 64,6,11,6_vs_11,0,1397,1361
2010,1,Round of 64,2,15,2_vs_15,0,1437,1352
2010,1,Round of 64,9,8,8_vs_9,0,1448,1400
2010,1,Round of 64,11,6,6_vs_11,1,1449,1266
2010,1,Round of 64,8,9,8_vs_9,0,1143,1257
2010,1,Round of 64,12,5,5_vs_12,1,1165,1396
2010,1,Round of 64,1,16,1_vs_16,0,1181,1115
2010,1,Round of 64,10,7,7_vs_10,1,1210,1329
2010,1,Round of 64,8,9,8_vs_9,0,1211,1199
2010,1,Round of 64,4,13,4_vs_13,0,1268,1222
2010,1,Round of 64,5,12,5_vs_12,0,1277,1308
2010,1,Round of 64,10,7,7_vs_10,1,1281,1155
2010,1,Round of 64,2,15,2_vs_15,0,1326,1364
2010,1,Round of 64,3,14,3_vs_14,0,1338,1324
2010,1,Round of 64,4,13,4_vs_13,0,1345,1373
2010,1,Round of 64,1,16,1_vs_16,0,1393,1436
2010,1,Round of 64,5,12,5_vs_12,0,1401,1429
2010,1,Round of 64,2,15,2_vs_15,0,1452,1288
2010,1,Round of 64,4,13,4_vs_13,0,1458,1459
2010,1,Round of 64,6,11,6_vs_11,0,1462,1278
2010,2,Round of 32,3,11,3_vs_11,0,1124,1330
2010,2,Round of 32,5,13,5_vs_13,0,1139,1293
2010,2,Round of 32,2,7,2_vs_7,0,1243,1140
2010,2,Round of 32,1,9,1_vs_9,0,1246,1448
2010,2,Round of 32,9,1,1_vs_9,1,1320,1242
2010,2,Round of 32,10,2,2_vs_10,1,1388,1437
2010,2,Round of 32,6,14,6_vs_14,0,1397,1325
2010,2,Round of 32,11,3,3_vs_11,1,1449,1307
2010,2,Round of 32,12,4,4_vs_12,1,1165,1458
2010,2,Round of 32,1,8,1_vs_8,0,1181,1143
2010,2,Round of 32,5,4,4_vs_5,1,1277,1268
2010,2,Round of 32,2,10,2_vs_10,0,1326,1210
2010,2,Round of 32,4,5,4_vs_5,0,1345,1401
2010,2,Round of 32,1,8,1_vs_8,0,1393,1211
2010,2,Round of 32,2,10,2_vs_10,0,1452,1281
2010,2,Round of 32,6,3,3_vs_6,1,1462,1338
2010,3,Sweet 16,5,1,1_vs_5,1,1139,1393
2010,3,Sweet 16,2,6,2_vs_6,0,1243,1462
2010,3,Sweet 16,1,12,1_vs_12,0,1246,1165
2010,3,Sweet 16,2,11,2_vs_11,0,1452,1449
2010,3,Sweet 16,3,10,3_vs_10,0,1124,1388
2010,3,Sweet 16,1,4,1_vs_4,0,1181,1345
2010,3,Sweet 16,5,9,5_vs_9,0,1277,1320
2010,3,Sweet 16,6,2,2_vs_6,1,1397,1326
2010,4,Elite 8,5,2,2_vs_5,1,1139,1243
2010,4,Elite 8,2,1,1_vs_2,1,1452,1246
2010,4,Elite 8,1,3,1_vs_3,0,1181,1124
2010,4,Elite 8,5,6,5_vs_6,0,1277,1397
2010,5,Final Four,5,5,5_vs_5,0,1139,1277
2010,5,Final Four,1,2,1_vs_2,0,1181,1452
2010,6,Championship,1,5,1_vs_5,0,1181,1139
2011,1,Round of 64,8,9,8_vs_9,0,1139,1330
2011,1,Round of 64,3,14,3_vs_14,0,1140,1459
2011,1,Round of 64,6,11,6_vs_11,0,1153,1281
2011,1,Round of 64,3,14,3_vs_14,0,1163,1137
2011,1,Round of 64,2,15,2_vs_15,0,1196,1364
2011,1,Round of 64,11,6,6_vs_11,1,1211,1385
2011,1,Round of 64,5,12,5_vs_12,0,1243,1429
2011,1,Round of 64,4,13,4_vs_13,0,1246,1343
2011,1,Round of 64,13,4,4_vs_13,1,1287,1257
2011,1,Round of 64,1,16,1_vs_16,0,1338,1421
2011,1,Round of 64,12,5,5_vs_12,1,1350,1435
2011,1,Round of 64,2,15,2_vs_15,0,1361,1294
2011,1,Round of 64,7,10,7_vs_10,0,1396,1336
2011,1,Round of 64,7,10,7_vs_10,0,1417,1277
2011,1,Round of 64,5,12,5_vs_12,0,1452,1155
2011,1,Round of 64,4,13,4_vs_13,0,1458,1125
2011,1,Round of 64,5,12,5_vs_12,0,1112,1272
2011,1,Round of 64,1,16,1_vs_16,0,1181,1214
2011,1,Round of 64,10,7,7_vs_10,1,1199,1401
2011,1,Round of 64,8,9,8_vs_9,0,1206,1437
2011,1,Round of 64,9,8,8_vs_9,0,1228,1424
2011,1,Round of 64,1,16,1_vs_16,0,1242,1131
2011,1,Round of 64,11,6,6_vs_11,1,1266,1462
2011,1,Round of 64,8,9,8_vs_9,0,1276,1397
2011,1,Round of 64,2,15,2_vs_15,0,1314,1254
2011,1,Round of 64,2,15,2_vs_15,0,1323,1103
2011,1,Round of 64,1,16,1_vs_16,0,1326,1427
2011,1,Round of 64,3,14,3_vs_14,0,1345,1389
2011,1,Round of 64,3,14,3_vs_14,0,1393,1232
2011,1,Round of 64,4,13,4_vs_13,0,1400,1324
2011,1,Round of 64,11,6,6_vs_11,1,1433,1207
2011,1,Round of 64,7,10,7_vs_10,0,1449,1208
2011,2,Round of 32,8,1,1_vs_8,1,1139,1338
2011,2,Round of 32,3,11,3_vs_11,0,1140,1211
2011,2,Round of 32,3,6,3_vs_6,0,1163,1153
2011,2,Round of 32,2,7,2_vs_7,0,1196,1417
2011,2,Round of 32,4,5,4_vs_5,0,1246,1452
2011,2,Round of 32,12,13,12_vs_13,0,1350,1287
2011,2,Round of 32,2,7,2_vs_7,0,1361,1396
2011,2,Round of 32,4,5,4_vs_5,0,1458,1243
2011,2,Round of 32,5,4,4_vs_5,1,1112,1400
2011,2,Round of 32,1,8,1_vs_8,0,1181,1276
2011,2,Round of 32,10,2,2_vs_10,1,1199,1323
2011,2,Round of 32,1,9,1_vs_9,0,1242,1228
2011,2,Round of 32,11,3,3_vs_11,1,1266,1393
2011,2,Round of 32,2,7,2_vs_7,0,1314,1449
2011,2,Round of 32,1,8,1_vs_8,0,1326,1206
2011,2,Round of 32,11,3,3_vs_11,1,1433,1345
2011,3,Sweet 16,5,1,1_vs_5,1,1112,1181
2011,3,Sweet 16,8,4,4_vs_8,1,1139,1458
2011,3,Sweet 16,3,2,2_vs_3,1,1163,1361
2011,3,Sweet 16,2,3,2_vs_3,0,1196,1140
2011,3,Sweet 16,1,12,1_vs_12,0,1242,1350
2011,3,Sweet 16,4,1,1_vs_4,1,1246,1326
2011,3,Sweet 16,2,11,2_vs_11,0,1314,1266
2011,3,Sweet 16,11,10,10_vs_11,1,1433,1199
2011,4,Elite 8,8,2,2_vs_8,1,1139,1196
2011,4,Elite 8,3,5,3_vs_5,0,1163,1112
2011,4,Elite 8,4,2,2_vs_4,1,1246,1314
2011,4,Elite 8,11,1,1_vs_11,1,1433,1242
2011,5,Final Four,8,11,8_vs_11,0,1139,1433
2011,5,Final Four,3,4,3_vs_4,0,1163,1246
2011,6,Championship,3,8,3_vs_8,0,1163,1139
2012,1,Round of 64,3,14,3_vs_14,0,1124,1355
2012,1,Round of 64,11,6,6_vs_11,1,1160,1424
2012,1,Round of 64,7,10,7_vs_10,0,1211,1452
2012,1,Round of 64,4,13,4_vs_13,0,1231,1308
2012,1,Round of 64,8,9,8_vs_9,0,1235,1163
2012,1,Round of 64,8,9,8_vs_9,0,1243,1379
2012,1,Round of 64,1,16,1_vs_16,0,1246,1443
2012,1,Round of 64,4,13,4_vs_13,0,1257,1172
2012,1,Round of 64,3,14,3_vs_14,0,1266,1140
2012,1,Round of 64,6,11,6_vs_11,0,1293,1161
2012,1,Round of 64,5,12,5_vs_12,0,1307,1253
2012,1,Round of 64,2,15,2_vs_15,0,1326,1259
2012,1,Round of 64,1,16,1_vs_16,0,1393,1421
2012,1,Round of 64,12,5,5_vs_12,1,1433,1455
2012,1,Round of 64,5,12,5_vs_12,0,1435,1217
2012,1,Round of 64,4,13,4_vs_13,0,1458,1285
2012,1,Round of 64,6,11,6_vs_11,0,1153,1400
2012,1,Round of 64,8,9,8_vs_9,0,1166,1104
2012,1,Round of 64,7,10,7_vs_10,0,1196,1438
2012,1,Round of 64,3,14,3_vs_14,0,1199,1382
2012,1,Round of 64,3,14,3_vs_14,0,1207,1125
2012,1,Round of 64,2,15,2_vs_15,0,1242,1178
2012,1,Round of 64,15,2,2_vs_15,1,1250,1181
2012,1,Round of 64,1,16,1_vs_16,0,1277,1254
2012,1,Round of 64,11,6,6_vs_11,1,1301,1361
2012,1,Round of 64,15,2,2_vs_15,1,1313,1281
2012,1,Round of 64,1,16,1_vs_16,0,1314,1436
2012,1,Round of 64,13,4,4_vs_13,1,1325,1276
2012,1,Round of 64,10,7,7_vs_10,1,1345,1388
2012,1,Round of 64,12,5,5_vs_12,1,1378,1396
2012,1,Round of 64,9,8,8_vs_9,0,1387,1272
2012,1,Round of 64,10,7,7_vs_10,1,1462,1323
2012,2,Round of 32,3,11,3_vs_11,0,1124,1160
2012,2,Round of 32,4,12,4_vs_12,0,1231,1433
2012,2,Round of 32,1,8,1_vs_8,0,1246,1235
2012,2,Round of 32,4,5,4_vs_5,0,1257,1307
2012,2,Round of 32,3,6,3_vs_6,0,1266,1293
2012,2,Round of 32,2,7,2_vs_7,0,1326,1211
2012,2,Round of 32,1,8,1_vs_8,0,1393,1243
2012,2,Round of 32,4,5,4_vs_5,0,1458,1435
2012,2,Round of 32,6,3,3_vs_6,1,1153,1199
2012,2,Round of 32,7,15,7_vs_15,0,1196,1313
2012,2,Round of 32,2,10,2_vs_10,0,1242,1345
2012,2,Round of 32,1,9,1_vs_9,0,1277,1387
2012,2,Round of 32,11,3,3_vs_11,1,1301,1207
2012,2,Round of 32,1,8,1_vs_8,0,1314,1166
2012,2,Round of 32,13,12,12_vs_13,1,1325,1378
2012,2,Round of 32,10,15,10_vs_15,0,1462,1250
2012,3,Sweet 16,7,3,3_vs_7,1,1196,1266
2012,3,Sweet 16,4,1,1_vs_4,1,1257,1277
2012,3,Sweet 16,2,6,2_vs_6,0,1326,1153
2012,3,Sweet 16,1,4,1_vs_4,0,1393,1458
2012,3,Sweet 16,3,10,3_vs_10,0,1124,1462
2012,3,Sweet 16,2,11,2_vs_11,0,1242,1301
2012,3,Sweet 16,1,4,1_vs_4,0,1246,1231
2012,3,Sweet 16,1,13,1_vs_13,0,1314,1325
2012,4,Elite 8,4,7,4_vs_7,0,1257,1196
2012,4,Elite 8,2,1,1_vs_2,1,1326,1393
2012,4,Elite 8,2,1,1_vs_2,1,1242,1314
2012,4,Elite 8,1,3,1_vs_3,0,1246,1124
2012,5,Final Four,2,2,2_vs_2,0,1242,1326
2012,5,Final Four,1,4,1_vs_4,0,1246,1257
2012,6,Championship,1,2,1_vs_2,0,1246,1242
2013,1,Round of 64,6,11,6_vs_11,0,1112,1125
2013,1,Round of 64,6,11,6_vs_11,0,1139,1137
2013,1,Round of 64,12,5,5_vs_12,1,1143,1424
2013,1,Round of 64,8,9,8_vs_9,0,1161,1281
2013,1,Round of 64,1,16,1_vs_16,0,1211,1380
2013,1,Round of 64,14,3,3_vs_14,1,1217,1307
2013,1,Round of 64,1,16,1_vs_16,0,1257,1299
2013,1,Round of 64,3,14,3_vs_14,0,1266,1172
2013,1,Round of 64,6,11,6_vs_11,0,1272,1388
2013,1,Round of 64,4,13,4_vs_13,0,1276,1355
2013,1,Round of 64,3,14,3_vs_14,0,1277,1434
2013,1,Round of 64,12,5,5_vs_12,1,1332,1329
2013,1,Round of 64,4,13,4_vs_13,0,1387,1308
2013,1,Round of 64,4,13,4_vs_13,0,1393,1285
2013,1,Round of 64,5,12,5_vs_12,0,1433,1103
2013,1,Round of 64,9,8,8_vs_9,0,1455,1338
2013,1,Round of 64,7,10,7_vs_10,0,1166,1153
2013,1,Round of 64,2,15,2_vs_15,0,1181,1107
2013,1,Round of 64,15,2,2_vs_15,1,1195,1207
2013,1,Round of 64,3,14,3_vs_14,0,1196,1322
2013,1,Round of 64,7,10,7_vs_10,0,1228,1160
2013,1,Round of 64,1,16,1_vs_16,0,1231,1241
2013,1,Round of 64,10,7,7_vs_10,1,1235,1323
2013,1,Round of 64,1,16,1_vs_16,0,1242,1443
2013,1,Round of 64,13,4,4_vs_13,1,1247,1243
2013,1,Round of 64,2,15,2_vs_15,0,1274,1334
2013,1,Round of 64,11,6,6_vs_11,1,1278,1417
2013,1,Round of 64,12,5,5_vs_12,1,1279,1458
2013,1,Round of 64,8,9,8_vs_9,0,1314,1437
2013,1,Round of 64,2,15,2_vs_15,0,1326,1233
2013,1,Round of 64,7,10,7_vs_10,0,1361,1328
2013,1,Round of 64,9,8,8_vs_9,0,1396,1301
2013,2,Round of 32,6,14,6_vs_14,0,1112,1217
2013,2,Round of 32,1,8,1_vs_8,0,1257,1161
2013,2,Round of 32,3,6,3_vs_6,0,1266,1139
2013,2,Round of 32,4,5,4_vs_5,0,1276,1433
2013,2,Round of 32,3,6,3_vs_6,0,1277,1272
2013,2,Round of 32,12,4,4_vs_12,1,1332,1387
2013,2,Round of 32,4,12,4_vs_12,0,1393,1143
2013,2,Round of 32,9,1,1_vs_9,1,1455,1211
2013,2,Round of 32,2,7,2_vs_7,0,1181,1166
2013,2,Round of 32,15,7,7_vs_15,1,1195,1361
2013,2,Round of 32,3,11,3_vs_11,0,1196,1278
2013,2,Round of 32,1,9,1_vs_9,0,1231,1396
2013,2,Round of 32,1,8,1_vs_8,0,1242,1314
2013,2,Round of 32,13,12,12_vs_13,1,1247,1279
2013,2,Round of 32,2,7,2_vs_7,0,1274,1228
2013,2,Round of 32,2,10,2_vs_10,0,1326,1235
2013,3,Sweet 16,3,2,2_vs_3,1,1266,1274
2013,3,Sweet 16,2,6,2_vs_6,0,1326,1112
2013,3,Sweet 16,4,1,1_vs_4,1,1393,1231
2013,3,Sweet 16,9,13,9_vs_13,0,1455,1247
2013,3,Sweet 16,2,3,2_vs_3,0,1181,1277
2013,3,Sweet 16,3,15,3_vs_15,0,1196,1195
2013,3,Sweet 16,1,12,1_vs_12,0,1257,1332
2013,3,Sweet 16,4,1,1_vs_4,1,1276,1242
2013,4,Elite 8,4,3,3_vs_4,1,1393,1266
2013,4,Elite 8,9,2,2_vs_9,1,1455,1326
2013,4,Elite 8,1,2,1_vs_2,0,1257,1181
2013,4,Elite 8,4,3,3_vs_4,1,1276,1196
2013,5,Final Four,1,9,1_vs_9,0,1257,1455
2013,5,Final Four,4,4,4_vs_4,0,1276,1393
2013,6,Championship,1,4,1_vs_4,0,1257,1276
2014,1,Round of 64,7,10,7_vs_10,0,1163,1386
2014,1,Round of 64,11,6,6_vs_11,1,1173,1326
2014,1,Round of 64,1,16,1_vs_16,0,1196,1107
2014,1,Round of 64,12,5,5_vs_12,1,1217,1153
2014,1,Round of 64,4,13,4_vs_13,0,1257,1264
2014,1,Round of 64,2,15,2_vs_15,0,1276,1459
2014,1,Round of 64,4,13,4_vs_13,0,1277,1174
2014,1,Round of 64,12,5,5_vs_12,1,1295,1328
2014,1,Round of 64,7,10,7_vs_10,0,1332,1140
2014,1,Round of 64,9,8,8_vs_9,0,1338,1160
2014,1,Round of 64,4,13,4_vs_13,0,1361,1308
2014,1,Round of 64,5,12,5_vs_12,0,1387,1301
2014,1,Round of 64,3,14,3_vs_14,0,1393,1444
2014,1,Round of 64,7,10,7_vs_10,0,1400,1113
2014,1,Round of 64,2,15,2_vs_15,0,1437,1454
2014,1,Round of 64,2,15,2_vs_15,0,1458,1110
2014,1,Round of 64,1,16,1_vs_16,0,1112,1451
2014,1,Round of 64,6,11,6_vs_11,0,1124,1304
2014,1,Round of 64,3,14,3_vs_14,0,1166,1418
2014,1,Round of 64,8,9,8_vs_9,0,1211,1329
2014,1,Round of 64,3,14,3_vs_14,0,1235,1300
2014,1,Round of 64,2,15,2_vs_15,0,1242,1184
2014,1,Round of 64,8,9,8_vs_9,0,1246,1243
2014,1,Round of 64,8,9,8_vs_9,0,1272,1203
2014,1,Round of 64,14,3,3_vs_14,1,1273,1181
2014,1,Round of 64,6,11,6_vs_11,0,1314,1344
2014,1,Round of 64,12,5,5_vs_12,1,1372,1433
2014,1,Round of 64,10,7,7_vs_10,1,1390,1307
